user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,cleaned_text,sentiment,topic,misinformation_label
patrick.,"Toronto, ON",exploiting the internet | podcast @realtopcomment | @setandscene @twifibeats | videos https://t.co/kK5q9WOnXD,2009-10-22 06:16:25,6139,1986,85595,False,2020-07-31,"The new #COVID19 Canada app doesn’t work on iOS14. 

#covidapp #CovidAlert https://t.co/cKvcw9LRkD","['COVID19', 'covidapp', 'CovidAlert']",Twitter for iPhone,False,new canada app work ios14,NEGATIVE,16,true information
Access Integrity,"Albuquerque, N.M.",Web-based medical billing solution  | Analyzes EMRs and providers’ notes | Suggests highly relevant diagnoses and procedure codes |,2012-08-31 00:20:08,155,225,91,False,2020-08-13,The report on the COVID-19 Impact on Medical Coding and Billing market gives us a bird’s eye view of the current pr… https://t.co/I7BHoLyPic,,TweetDeck,False,report covid 19 impact medical coding billing market gives us bird eye view current pr,POSITIVE,250,true information
Speaker Craig Coughlin,"Woodbridge, NJ","Speaker of the New Jersey General Assembly. Husband to Tish. Dad to Craig, Vincent, and Nicholas. Proud to represent the 19th Legislative District. 🏛",2018-01-03 16:05:18,5184,760,2014,False,2020-08-18,"Alaska &amp; Delaware have been added to this week's quarantine list, bringing the total number of states/territories t… https://t.co/XEVetfW1yG",,Twitter Web App,False,alaska amp delaware added week quarantine list bringing total number states territories,POSITIVE,15,true information
Big Brother Trends🇳🇬🥂,,"Campus Ambassador 2 @indomie_nigeria || Blogger || PR || Am here to give you Trends on BBNAIJA, do well to follow me as you've come this far.😇😇",2014-07-26 13:19:06,2305,1525,3784,False,2020-07-31,"#BBVee : #BBNeo you better win this and stop chewing gum like a goat, you can kiss me buh you can't kiss the Game a… https://t.co/6FEoIj0UWA","['BBVee', 'BBNeo']",Twitter for Android,False,better win stop chewing gum like goat kiss buh game,NEGATIVE,344,unverified claim
Whistleblower Tokyo Jon,"Tokyo, Japan","American living in Tokyo. Author. Trying to cure windmill cancer. #PrezToadStool 🍄. #dotards blocked ""liberally."" This is embarrassing.",2015-09-02 19:19:50,40522,34820,26579,False,2020-08-16,"@Franklin_Graham @POTUS @realDonaldTrump And prayers for the 170,000 Americans dead from #Covid19 due Trump / #GOP… https://t.co/f1Mz5Z9GtR","['Covid19', 'GOP']",Twitter for iPhone,False,prayers 170 000 americans dead due trump,NEGATIVE,6,unverified claim
Humble,"Saint Louis, Missouri","Pray(The Lord's Prayer), Repent, and Bless your food correctly(Body&Blood). #TheElements Everything else is man made.",2009-04-14 17:07:36,1959,1850,12,False,2020-07-29,The #Phillies test results will determine the whole baseball season attempt. #COVID19 https://t.co/A4mJVMIoXn,"['Phillies', 'COVID19']",Twitter for Android,False,test results determine whole baseball season attempt,NEGATIVE,171,true information
Kolabtree,"London, England",The world's largest freelance platform for scientists.,2014-08-07 17:20:52,2649,1880,678,False,2020-08-29,"There are four stages of COVID-19 transmission, and the epidemic curve starts to rise sharply during the third phas… https://t.co/U8RAeem7uY",,Buffer,False,four stages covid 19 transmission epidemic curve starts rise sharply third phas,NEGATIVE,137,true information
CarePort Health,"Boston, MA","Giving payers, providers, health systems, and ACOs visibility across all levels of care and transitions across the continuum.",2012-08-27 20:42:15,570,433,475,False,2020-08-18,The post-acute perspective: Learn more about @TheManorsAMG's experience during the Detroit #COVID19 surge:… https://t.co/WQn4sxzmVk,['COVID19'],Hootsuite Inc.,False,post acute perspective learn experience detroit surge,POSITIVE,70,true information
#IndiaFightsCorona,,Official Government of India updates on #COVID19 by @MIB_India.,2020-03-31 07:41:35,105620,70,2104,True,2020-08-17,"#IndiaFightsCorona: 

Avoid 3️⃣ 'Cs'

There are certain places where #COVID19 spreads more easily:

1️⃣ Crowded pla… https://t.co/UVkufywwrD","['IndiaFightsCorona', 'COVID19']",Twitter for Android,False,avoid cs certain places spreads easily crowded pla,NEGATIVE,61,true information
Alex,,I walk funny.,2011-03-13 08:00:06,29,202,340,False,2020-07-26,"As more Filipinos continue to disregard physical distancing and minimum health standards, #COVID19 cases in the cou… https://t.co/wLvb86Zn3R",['COVID19'],Tweetbot for iΟS,False,filipinos continue disregard physical distancing minimum health standards cases cou,NEGATIVE,244,unverified claim
David Lat,"New York, NY","Lawyer turned writer. Founder, AboveTheLaw/@ATLblog. Author, @SCOTUSambitions. Managing Director, @LateralLink. Survivor, #coronavirus #COVID #ventilator.🏳️‍🌈",2008-04-05 00:44:03,96866,7527,25846,True,2020-08-16,"@changelogged @herlifeinpixels Sometimes having a strong immune system makes #COVID19 much, much worse; as a few ot… https://t.co/eDo17uP0Cr",['COVID19'],Twitter Web App,False,sometimes strong immune system makes much worse ot,NEGATIVE,77,true information
HATCH,,The official Twitter account of Hatch. Together we can build #PositiveChange,2010-04-27 17:28:11,3894,395,1953,False,2020-08-09,"Indigenous peoples are particularly vulnerable to #COVID19. We sat down with @ChelsieKlassen, global director, Comm… https://t.co/YLdM8U0P0z",['COVID19'],Twitter Web App,False,indigenous peoples particularly vulnerable sat global director comm,NEGATIVE,160,true information
Captain VonVostok,Bahamas / International Waters,"Ahoy‼️I'm reminiscing retired Panamanian submarine Cpt.-Captain VonVostok ..Married to Rebecca..ohhh Rebecca my dove. Ahhh the sea..ah whiskey, rum & cigarellos",2020-06-11 20:53:12,57,122,1303,False,2020-07-25,@RubinReport The biggest load of bullshit in my lifetime &gt; #COVID19 . The intentional politicization of a new cold respiratory virus.,['COVID19'],Twitter for iPhone,False,biggest load bullshit lifetime gt intentional politicization new cold respiratory virus,NEGATIVE,8,misinformation
suedanim 🎭,East Coast,"Tox.HistoPath 🔬
Progressive Boomer, Tarheel 
Support Interracial❤ #LGBTQ🌈 ❤ Love,  Children & Families #Resistance #VetsResist #BlackLivesMatter #MeToo",2009-02-23 15:13:08,3462,4964,101440,False,2020-08-01,"@Fliggsy @EvilLiberal666 @the_resistor @mkraju NOT Incorrect &amp; seperate from efficacy.

#Plaquinil aka… https://t.co/k7CXrttesw",['Plaquinil'],Twitter for Android,False,incorrect amp seperate efficacy aka,NEGATIVE,1,misinformation
Aaron Derfel,Montreal,I'm a health-care journalist based in Montreal.,2010-07-01 01:19:14,19618,199,6503,True,2020-08-30,"1) Although Montreal grabbed much of the public spotlight this week as schools reopened, two other regions witnesse… https://t.co/bYHY62iTCT",,Twitter Web App,False,1 although montreal grabbed much public spotlight week schools reopened two regions witnesse,NEGATIVE,0,unverified claim
TN 1st,"Tennessee, USA",TN 1st’s mission is to help make TN the #1 State in the Nation as measured by US News.,2018-12-08 05:13:45,28,101,7,False,2020-08-02,"COVID-19 Update: August 2

- Positive Cases: 109,627 (+1,443)
- Hospitalizations: 4,756 (+32)
- Fatalities: 1,073 (… https://t.co/mAe1fImPY8",,Twitter Web App,False,covid 19 update august 2 positive cases 109 627 1 443 hospitalizations 4 756 32 fatalities 073,NEGATIVE,42,true information
💀 Metallica🤘🏻,So Cal,Off to Never Never Land ✌️,2009-03-25 06:08:09,211,72,27693,False,2020-08-22,Who remembers when #bathandbodyworks hand soaps were on sale for $2.95 for yearsssss and now they’re $3.25 😒🙄🤷🏻‍♀️… https://t.co/ex7y4UA3KR,['bathandbodyworks'],Twitter for iPhone,False,remembers hand soaps sale 2 95 yearsssss 3 25,NEGATIVE,58,true information
woodlumb📈,"California, USA",Investing in my future & seeing where it takes me. #cryptovisions,2018-12-11 17:39:20,11,68,323,False,2020-08-01,@JPanther_24 @Faycheck @realDonaldTrump Bru... imagine a world where Obama didn’t fund Wuhan. Hmm? 🤔 cause we all k… https://t.co/z3eal65PlO,,Twitter for iPhone,False,bru imagine world obama fund wuhan hmm cause k,NEGATIVE,166,unverified claim
_,"Cleveland, OH",Parent 👩‍👦.  Essential Worker 😷.  RN 👩🏻‍⚕️.,2020-06-18 11:03:29,1,44,81,False,2020-08-22,@OHEducation Online learning is subpar at best. Use cares act funding to increase testing for kids so cuyahoga coun… https://t.co/E1MJU7ja5m,,Twitter for iPhone,False,online learning subpar best use cares act funding increase testing kids cuyahoga coun,NEGATIVE,0,unverified claim
Ibrahim Abdullah,Kenya,Kenyan Born & Proud of it,2020-06-24 18:45:32,128,851,426,False,2020-08-17,"Before the #COVID19 the song was ""Nobody can stop reggae"" but #COVID19KE stopped the reggae, unfortunately with the… https://t.co/65njzNcPX5","['COVID19', 'COVID19KE']",Twitter Web App,False,song nobody stop reggae stopped unfortunately,NEGATIVE,12,unverified claim
"Earth ""Boogaloo Moobs"" MacNugget",Earth,Individualist. Free-Thinker. Non-Partisan. Capitalist. Economist. Entrepreneur. Semi-Educated. I love all your dumb asses; especially the round ones!,2019-12-18 04:03:40,52,209,3570,False,2020-07-27,GOVERNMENT AIN'T GOD! #sexy #porn #trending #hot #onlyfans #Trump2020 #Biden2020 #coronavirus #COVID19 #xbox #ps4… https://t.co/xzKb6cQmr2,"['sexy', 'porn', 'trending', 'hot', 'onlyfans', 'Trump2020', 'Biden2020', 'coronavirus', 'COVID19', 'xbox', 'ps4']",Twitter Web App,False,government god,POSITIVE,11,unverified claim
Rabia,,,2020-06-27 15:20:39,9,15,35,False,2020-08-13,"All schools and colleges are closed due to #Covid19 and classes are being conducted online, so these smartphones wi… https://t.co/sYVHTpGVaF",['Covid19'],Twitter for Android,False,schools colleges closed due classes conducted online smartphones wi,NEGATIVE,172,true information
Prateek Sharma,"Chandigarh, India","Engineer | I write about technology on https://t.co/4uV2Hpc2Ne: smartphones, cameras, headphones, PCs, you name it!
📧 Email: prateek@talkthetech.com",2010-02-12 15:18:08,360,101,9804,False,2020-08-02,@ips_gupteshwar What is the validity or power of such an action?! What if he doesn't follow it? Will he be arrested… https://t.co/Hog77kM3V1,,Twitter Web App,False,validity power action follow arrested,POSITIVE,242,true information
OdishaDiary,Bhubaneswar,"Branding #Odisha Globally, Oldest news portal of the state| Imp Initiatives of OD: Living Legend Awards | @kalingalitfest | #Mystickalinga |#Kandhmallitfest",2010-01-06 17:28:13,23175,465,5119,False,2020-08-09,"#Odisha: #Mayurbhanj District reports 35 new #COVID19 positive cases Today, total tally 896 https://t.co/lV8tYPTnR1","['Odisha', 'Mayurbhanj', 'COVID19']",WordPress.com,False,district reports 35 new positive cases today total tally 896,POSITIVE,4,true information
metalsludge,"Los Angeles, California","Bitch Slapping Rock Stars Since 1998 
We Tell The Truth & Expose The Frauds 
Blunt / Fearless / Honest / Proud / Tenacious   
Contact: SludgeCeo@Gmail.com",2009-04-29 03:20:22,13347,2455,8734,False,2020-07-27,NO APOLOGIES …  Mitch Malloy on the recent controversial @GreatWhiteBand show: “I never apologized. And never will.… https://t.co/Es0vVOTIrI,,Twitter Web App,False,apologies mitch malloy recent controversial show never apologized,POSITIVE,218,unverified claim
James Arthur Warren,James' Blue House Free School,"Environmental Scientist (Envt. pollution,health, policy and economics) digital literacy teacher. activist and social change agent, compassionate human bring",2009-07-07 21:58:20,179,356,504,False,2020-07-26,"#covid19 #covidmemes #excuseme would you please far cough and move to the #far #queue @ Guyra, New South Wales https://t.co/2HmrDg4ZAt","['covid19', 'covidmemes', 'excuseme', 'far', 'queue']",Instagram,False,would please far cough move guyra new south wales,NEGATIVE,180,unverified claim
Nine News Sydney,"Sydney, Australia",Sydney's No.1 News with @PeterOverton and @GeorgieG. Nightly at 6.00pm on @Channel9. #9News,2010-07-28 05:48:13,124596,393,767,True,2020-08-11,"Operators of Newmarch House admit they didn't grasp the gravity of #COVID19, following 19 deaths at the facility.… https://t.co/vb67yShvZn",['COVID19'],Grabyo,False,operators newmarch house admit grasp gravity following 19 deaths facility,NEGATIVE,21,true information
Janindu Arukgoda,"Sydney, New South Wales",A reckless ride in the pouring rain,2010-04-27 04:34:26,345,571,1155,False,2020-08-14,"#COVID19 Global Update 2020-08-14 05:43:16
285596 new cases
20820287 total cases
13719711 recovered
747476 deaths
Source : HPB API",['COVID19'],Janindu's Bot,False,global update 2020 08 14 05 43 16 285596 new cases 20820287 total 13719711 recovered 747476 deaths source hpb api,NEGATIVE,13,true information
India One News,"Pune, India",News Portal,2019-08-10 16:35:31,58,551,275,False,2020-07-28,COVID-19 Testing Update . #COVID19 https://t.co/cVGdje3nl6,['COVID19'],Twitter for Android,False,covid 19 testing update,NEGATIVE,339,true information
#IndiaFightsCorona,,Official Government of India updates on #COVID19 by @MIB_India.,2020-03-31 07:41:35,101111,70,1783,True,2020-07-27,"#IndiaFightsCorona:

📍 Increasing number of #COVID19 testing labs in India 👇

@ICMRDELHI

#StaySafe #IndiaWillWin https://t.co/2cNmqf5MVO","['IndiaFightsCorona', 'COVID19', 'StaySafe', 'IndiaWillWin']",Twitter for Android,False,increasing number testing labs india,POSITIVE,315,true information
John Zimmer,,"International speaker and lawyer. I tweet public speaking tips, quotes, motivation, humour and politics. And occasional random thoughts.",2009-04-02 14:10:52,7102,1599,21131,False,2020-08-11,Coronavirus: How Trump killed tens of thousands of Americans. A blow-by-blow account of every misstep and lie.… https://t.co/0W0a4sI5hD,,Twitter for iPad,False,coronavirus trump killed tens thousands americans blow account every misstep lie,NEGATIVE,5,misinformation
Cutbeart Edmunds,,"The only true wisdom is in knowing, that you know nothing!-Socrates",2020-03-09 23:53:13,202,1030,3543,False,2020-07-25,"@stoolpresidente You got ""tested' for #COVID19?  Did you wait three to five hours to get the RT-PCR test result back?",['COVID19'],Twitter Web App,False,got tested wait three five hours get rt pcr test result back,NEGATIVE,159,true information
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,444,1,0,False,2020-07-27,"8 new deaths in El Salvador 

[6:36 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,8 new deaths el salvador 6 36 gmt,NEGATIVE,356,unverified claim
Manoj Bhardwaj 🇮🇳,"Mumbai, Maharashtra, India.","Fashion Designer 
working for Celebrities Since1999..
Human/Devotee/Friend/Writer/Truth Lover/Dreamer/Political Critics..
l Love my India 🇮🇳
Jai Hind 🇮🇳",2011-07-02 14:08:22,130,130,9540,False,2020-08-30,"#JEE2020 exam1-6 Sept.2020
Yesterday #Corona New case 78479
Yesterday Deaths 943 due to #COVID19
#कोरोना चालू हैं..… https://t.co/arGJCXS3Cn","['JEE2020', 'Corona', 'COVID19', 'कोरोना']",Twitter for Android,False,exam1 6 sept 2020 yesterday new case 78479 deaths 943 due,NEGATIVE,13,true information
UCD Library,"Dublin, Ireland","Based in five locations at University College Dublin, we provide access to a large range of print & electronic resources, and services to support your studies.",2008-12-08 14:32:53,7267,1589,30393,False,2020-08-22,"Connect with us online via our remote access guide - links to OneSearch, our catalogue, temporary teaching resource… https://t.co/VGoof1iRBm",,Hootsuite Inc.,False,connect us online via remote access guide links onesearch catalogue temporary teaching resource,POSITIVE,0,true information
